"id","name","city","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities_count","brand","awards_count","price_level"
3964699,"Catalonia Gran Via BCN","Barcelona","Catalonia","Spain",41.38318,2.160522,112,553,4.5,1264,591,60,"Catalonia",1,"$$"
3971172,"Aparthotel Arai","Barcelona","Catalonia","Spain",41.380844,2.177336,9,1202,5.0,1052,460,63,"Derby Hotels Collection",2,"$$$"
4014393,"Hotel Catalonia Passeig de Gracia","Barcelona","Catalonia","Spain",41.390106,2.169671,30,553,4.5,1524,498,49,"Catalonia",1,"$$"
4053452,"Otel B","Izmir","Turkish Aegean Coast","Turkiye",38.32647,26.30738,38,136,4.5,3,21,5,"",0,"$"
4098239,"Walk In Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.4233,27.142673,61,218,4.0,187,101,28,"",0,"$"
4114901,"Anantara Downtown Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.185678,55.263123,204,982,5.0,3390,2427,141,"Anantara Resort & Spa",2,"$$$"
4187044,"Le Royal Holiday Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.920408,34.33708,33,279,4.5,2438,2201,58,"",0,"$"
4263293,"Renaissance Izmir Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.426632,27.135643,10,218,4.5,610,522,83,"Renaissance Hotels",2,"$$"
4323634,"H10 Urquinaona Plaza","Barcelona","Catalonia","Spain",41.38929,2.172539,55,553,4.5,1678,1138,59,"H10 Hotels",2,"$$"
4424177,"Ibis Izmir Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.440037,27.146786,11,218,4.5,698,187,52,"ibis",2,"$"
4427273,"Ramada Encore by Wyndham Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.394608,27.044031,62,218,3.5,355,150,39,"Ramada",0,"$$"
4463171,"Hotel Royal Passeig de Gracia","Barcelona","Catalonia","Spain",41.39459,2.162386,91,553,4.5,2485,864,57,"",2,"$$"
446841,"Pearl Residence Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.25376,55.299324,326,982,4.5,435,107,47,"",0,"$$"
446842,"Carlton Tower Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.267195,55.307014,436,982,3.5,440,275,67,"",0,"$$"
455104,"Orchid Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.260431,55.324657,697,982,2.5,119,44,22,"",0,"$"
455422,"Riviera Hotel Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.267204,55.306423,374,982,4.0,446,421,79,"",0,"$$"
4558923,"The Central House Barcelona Gracia","Barcelona","Catalonia","Spain",41.395695,2.158546,31,1202,4.5,474,254,32,"",2,"$"
4569039,"Olivia Balmes Hotel","Barcelona","Catalonia","Spain",41.392174,2.158486,24,553,5.0,3537,930,57,"Preferred Hotels & Resorts",2,"$$$"
464191,"Savoy Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.9629,34.3896,5,279,4.5,9239,8589,134,"",1,"$$"
4714888,"The Level at Melia Barcelona Sky","Barcelona","Catalonia","Spain",41.406303,2.200802,169,553,4.5,900,798,52,"Melia",0,"$$$"
471832,"Magic World Sharm – Club by Jaz","Sharm El Sheikh","Red Sea and Sinai","Egypt",28.032413,34.438507,56,279,4.5,4740,5391,107,"Jaz Hotel Group",2,"$$"
4761479,"The White Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.283836,26.375818,29,136,5.0,4,29,61,"",0,"$"
478659,"Esperos Village Blue & Spa","Ammoudes","South Aegean","Dodecanese",36.3627,28.2131,1,6,4.5,1184,2450,109,"Esperia Hotels",2,"$$$"
478660,"Manousos City Hotel","Rhodes Town","South Aegean","Dodecanese",36.45186,28.2175,80,122,3.5,278,263,22,"",0,"$"
4813407,"Villa Levante Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.464188,27.220575,4,194,4.0,50,81,29,"",0,"$$"
483102,"H10 Universitat","Barcelona","Catalonia","Spain",41.386837,2.166647,57,553,4.0,1953,868,74,"H10 Hotels",1,"$$"
4881176,"Mark Inn Hotel Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.27066,55.31003,445,982,4.0,104,55,40,"",0,"$"
489057,"Casa Fuster Hotel","Barcelona","Catalonia","Spain",41.398006,2.158171,58,553,4.5,2153,1389,62,"The Leading Hotels of the World",2,"$$$$"
4939860,"In Camera Art Boutique Hotel","Rhodes Town","South Aegean","Dodecanese",36.44179,28.227787,4,122,5.0,541,360,48,"",2,"$$"
497315,"Versailles By Raviz Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.263386,55.320305,455,982,3.5,259,185,33,"",0,"$"
497631,"Golden Tulip Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.259731,55.326015,462,982,3.5,490,256,76,"Golden Tulip",0,"$"
497635,"Nihal Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.260315,55.32462,593,982,3.0,117,85,21,"",0,"$"
497636,"Imperial Suites Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2568,55.29315,575,982,3.0,257,85,50,"",0,"$"
500438,"Mitsis Petit Palais","Rhodes Town","South Aegean","Dodecanese",36.453026,28.220232,9,122,4.5,2374,1190,47,"",2,"$$"
501187,"Panorama Deira Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.267569,55.31583,623,982,3.0,146,67,33,"",0,"$"
501210,"Reef Oasis Beach Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.853155,34.310764,45,279,4.5,6031,8341,95,"",4,"$$"
502387,"Voyage Torba","Torba","Turkish Aegean Coast","Turkiye",37.081005,27.45653,1,33,4.5,9268,8136,102,"",0,"$$$$"
502570,"Golden Orange Hotel","Antalya","Turkish Mediterranean Coast","Turkiye",36.85955,30.632145,31,504,4.5,487,384,60,"",2,"$"
502827,"Blue Dreams Resort","Torba","Turkish Aegean Coast","Turkiye",37.093025,27.487417,7,33,4.5,1873,2120,165,"",0,"$$$"
503136,"Hotel Constanza Barcelona","Barcelona","Catalonia","Spain",41.391567,2.172852,113,553,4.5,2392,513,42,"",0,"$$"
5037102,"Baity Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.248587,55.296406,66,766,4.0,58,80,51,"",0,"$$"
5039858,"DoubleTree by Hilton Hotel and Residences Dubai Al Barsha","Dubai","Emirate of Dubai","United Arab Emirates",25.114738,55.20111,389,982,4.0,2075,1155,80,"DoubleTree by Hilton",0,"$$"
505533,"Pyramisa Beach Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.94779,34.382526,116,279,4.5,1353,2029,45,"Pyramisa Hotels & Resorts",0,"$$"
506158,"Hotel 1898","Barcelona","Catalonia","Spain",41.383476,2.171058,31,553,4.5,6540,2828,88,"",1,"$$"
506194,"Jumeirah Al Qasr","Dubai","Emirate of Dubai","United Arab Emirates",25.13332,55.183125,248,982,4.5,5221,4503,142,"Jumeirah",2,"$$$$"
506195,"Jumeirah Dar Al Masyaf","Dubai","Emirate of Dubai","United Arab Emirates",25.141172,55.19183,180,982,5.0,6227,5064,10,"Jumeirah",2,"$$$$"
506233,"Copthorne Lakeview Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.003773,55.164936,278,982,4.5,925,615,64,"Millennium",2,"$$"
506652,"B-Hotel","Barcelona","Catalonia","Spain",41.376488,2.150509,81,553,4.5,3006,1482,49,"",2,"$$"
506692,"Lavender Hotel Deira","Dubai","Emirate of Dubai","United Arab Emirates",25.266758,55.320007,453,982,4.0,219,186,25,"",0,"$$"
506721,"Atlantica Aegean Blue Resort","Kolimbia","South Aegean","Dodecanese",36.243916,28.159979,9,33,4.5,3040,4157,90,"",2,"$$$$"
507352,"Grosvenor House, A Luxury Collection Hotel, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.08567,55.143894,4,982,5.0,7096,6111,121,"Luxury Collection",3,"$$$$"
507837,"Royal Albatros Moderna","Nabq Bay","Red Sea and Sinai","Egypt",28.059704,34.436214,19,41,4.5,9767,10647,85,"",0,"$$"
514483,"Selectum Colours Bodrum","Gumbet","Turkish Aegean Coast","Turkiye",37.02788,27.39492,8,113,4.5,3757,3662,132,"",0,"$$$$"
517722,"President Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.244722,55.298553,683,982,3.0,113,77,41,"",0,"$$"
518387,"IC Hotels Airport","Antalya","Turkish Mediterranean Coast","Turkiye",36.927567,30.809578,59,504,4.0,361,284,45,"",2,"$$"
5254893,"Be Premium Bodrum","Torba","Turkish Aegean Coast","Turkiye",37.09954,27.491783,3,33,5.0,1889,3491,109,"",0,"$$$$"
526588,"Bab Al Shams Desert Resort and Spa","Dubai","Emirate of Dubai","United Arab Emirates",24.81682,55.23129,165,982,4.5,4037,5755,126,"",2,"$$$$"
5274405,"Ramada Hotel & Suites By Wyndham Kemalpasa Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.462574,27.36067,6,218,4.5,436,76,42,"Ramada",1,"$"
5288230,"Carlton Downtown Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.209175,55.274803,328,982,4.5,2630,1314,116,"",2,"$$$"
5294361,"DoubleTree by Hilton Dubai - Jumeirah Beach","Dubai","Emirate of Dubai","United Arab Emirates",25.072105,55.128147,309,982,4.5,2121,1539,142,"DoubleTree by Hilton",3,"$$$$"
535266,"Albatros Sharm Resort - By Pickalbatros","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.859297,34.298656,39,279,4.5,2360,2799,82,"",0,"$$"
5415101,"Hotel Sofitel Dubai Downtown","Dubai","Emirate of Dubai","United Arab Emirates",25.199974,55.269157,690,982,4.5,7504,5186,130,"Sofitel",1,"$$$$"
542974,"SERHS Del Port Hotel","Barcelona","Catalonia","Spain",41.375023,2.172473,184,553,4.0,984,221,33,"",1,"$$"
543153,"Casa Camper Hotel Barcelona","Barcelona","Catalonia","Spain",41.3833,2.168589,2,553,5.0,2542,1213,57,"",3,"$$$"
543385,"Sunotel Aston","Barcelona","Catalonia","Spain",41.38949,2.147394,391,553,3.5,641,225,56,"",0,"$"
5480651,"No Limit Hostel Central","Barcelona","Catalonia","Spain",41.39189,2.166415,124,1202,4.0,225,50,28,"",0,"$"
548145,"Park Regency Sharm El Sheikh Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.91512,34.35071,67,279,4.5,4596,5385,152,"",1,"$$"
5484974,"Marriott Hotel Al Jaddaf, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.2132,55.3156,74,982,4.5,2406,1669,124,"Marriott",0,"$$$"
5503828,"Grand Heights Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.097797,55.178947,2,766,5.0,513,178,82,"",1,"$$"
5504441,"Ramada Hotel & Suites by Wyndham Dubai JBR","Dubai","Emirate of Dubai","United Arab Emirates",25.072287,55.129757,177,982,4.5,4033,2160,68,"Ramada",1,"$$$"
5565218,"Bellevue On The Beach Suites","Rhodes Town","South Aegean","Dodecanese",36.454746,28.21966,10,122,5.0,211,300,99,"Esperia Hotels",2,"$$$$"
556902,"Grand Halomy Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.90439,34.33106,230,279,3.0,643,981,47,"",0,"$"
557020,"Lindos Princess Beach Resort & Spa","Lardos","South Aegean","Dodecanese",36.078995,28.019207,2,15,4.5,3587,3889,88,"H Hotel Collection",2,"$$$"
557049,"Lara Barut Collection","Muratpasa","Turkish Mediterranean Coast","Turkiye",36.856026,30.856567,1,59,5.0,9531,13268,109,"Barut Hotels",0,"$$$$"
559387,"Hilton Diagonal Mar Barcelona","Barcelona","Catalonia","Spain",41.40844,2.217146,288,553,4.0,4178,2055,63,"Hilton Hotels & Resorts",0,"$$"
559531,"Kempinski Hotel Barbaros Bay Bodrum","Yaliciftlik","Turkish Aegean Coast","Turkiye",36.99355,27.510973,2,5,4.5,958,1292,76,"Kempinski",1,"$$$$"
559596,"Porto Bello Hotel Resort & Spa","Antalya","Turkish Mediterranean Coast","Turkiye",36.851288,30.622604,14,504,4.5,3433,3110,84,"",0,"$$"
563901,"Turquoise Beach Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.86169,34.288612,74,279,4.0,612,803,23,"",1,"$"
565322,"Xperience Kiroseiz Parkland","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.921751,34.33991,91,279,4.5,1284,2223,73,"",0,"$"
566082,"Staybridge Suites Dubai Financial Centre","Dubai","Emirate of Dubai","United Arab Emirates",25.21172,55.2742,99,982,5.0,451,393,104,"Staybridge Suites",2,"$$$"
5667617,"Movenpick Jumeirah Lakes Towers","Dubai","Emirate of Dubai","United Arab Emirates",25.065832,55.138103,86,982,4.5,3212,1405,129,"Movenpick",1,"$$$"
568401,"Liberty Hotels Lara","Kemeragzi","Turkish Mediterranean Coast","Turkiye",36.856155,30.889359,2,16,4.5,7172,7617,134,"",2,"$$$"
568574,"Arabian Courtyard Hotel & Spa","Dubai","Emirate of Dubai","United Arab Emirates",25.262623,55.297504,358,982,4.5,3297,1567,56,"",1,"$$"
569296,"Jaz Belvedere","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.981525,34.422916,48,279,4.5,4492,4714,76,"Jaz Hotel Group",0,"$$"
571370,"INOUT Hostel","Barcelona","Catalonia","Spain",41.422802,2.098139,255,1202,3.5,214,149,30,"",0,"$"
572764,"Swissotel Al Murooj Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.20313,55.276882,153,982,4.5,7216,3431,136,"Swissôtel Hotels & Resorts",2,"$$$"
572784,"Concorde De Luxe Resort","Kemeragzi","Turkish Mediterranean Coast","Turkiye",36.856033,30.879639,1,16,4.5,6299,5254,153,"Concorde",0,"$$$"
573855,"Park Hyatt Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.243307,55.332943,75,982,5.0,4460,3488,95,"Park Hyatt",2,"$$$$"
575718,"JA Palm Tree Court","Dubai","Emirate of Dubai","United Arab Emirates",24.987482,55.021893,222,982,4.5,6412,4282,136,"JA Resorts & Hotels",3,"$$$$"
5790522,"Hotel Praktik Bakery","Barcelona","Catalonia","Spain",41.396275,2.163167,131,553,4.5,2882,1023,28,"",1,"$$"
581978,"Mitsis Faliraki","Faliraki","South Aegean","Dodecanese",36.34217,28.202755,2,90,4.5,2697,3650,113,"",2,"$$$"
582045,"Savoy Suites Hotel Apartment","Dubai","Emirate of Dubai","United Arab Emirates",25.253527,55.297054,225,982,4.5,851,447,46,"",2,"$$"
582327,"Grand Rotana Resort & Spa","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.939253,34.38333,25,279,4.5,5045,6839,104,"Rotana",0,"$$"
582611,"Sierra Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.964687,34.392075,8,279,4.5,8612,7098,124,"",0,"$$"
582755,"Desert Rose Resort","Hurghada","Red Sea and Sinai","Egypt",27.096617,33.835205,85,325,4.5,8292,10059,138,"",1,"$$"
582976,"Kempinski Hotel Mall Of The Emirates","Dubai","Emirate of Dubai","United Arab Emirates",25.119003,55.197506,7,982,5.0,5455,3081,112,"Kempinski",0,"$$$$"
583816,"Nirvana Cosmopolitan","Muratpasa","Turkish Mediterranean Coast","Turkiye",36.8552,30.858,2,59,4.5,2378,3389,134,"",0,"$$$"
583945,"Rolla Residence","Dubai","Emirate of Dubai","United Arab Emirates",25.25689,55.292763,473,982,4.0,179,95,25,"",0,"$$"
583951,"Titanic Beach Spa & Aqua Park","Hurghada","Red Sea and Sinai","Egypt",27.089045,33.848515,80,325,4.0,5509,5267,85,"",1,"$$"
586893,"Dive Inn Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.86421,34.310806,76,279,4.0,1259,1641,49,"",0,"$"
587031,"Delta Sharm Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.884865,34.30555,143,279,3.5,1034,1313,46,"",0,"$"
5890945,"Waldorf Astoria Dubai Palm Jumeirah","Dubai","Emirate of Dubai","United Arab Emirates",25.134512,55.151127,100,982,5.0,11350,11179,129,"Waldorf Astoria Hotels & Resorts",1,"$$$$"
589352,"Olivia Plaza Hotel","Barcelona","Catalonia","Spain",41.38631,2.170971,36,553,4.5,2864,1251,44,"Preferred Hotels & Resorts",2,"$$$"
589362,"Radisson Blu Hotel, Dubai Media City","Dubai","Emirate of Dubai","United Arab Emirates",25.093565,55.1555,207,982,4.5,3770,1081,83,"Radisson Blu",1,"$$"
594132,"Sunrise Royal Makadi Resort","Makadi Bay","Red Sea and Sinai","Egypt",26.996819,33.89762,16,37,4.5,12234,10201,122,"Sunrise Resorts",4,"$$"
595994,"Island View Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.961721,34.398903,96,279,4.5,3915,4667,59,"",4,"$"
5962536,"DAMAC Maison Mall Street","Dubai","Emirate of Dubai","United Arab Emirates",25.19521,55.28366,331,982,4.0,1199,521,67,"",2,"$$$"
596727,"Verginia Sharm Resort & Aqua Park","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.870836,34.311646,159,279,3.5,717,729,78,"",0,"$"
597432,"Baron Palms Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.974504,34.42219,3,279,4.5,6368,6359,76,"",1,"$$"
597862,"Villa Rotana","Dubai","Emirate of Dubai","United Arab Emirates",25.194134,55.26197,261,982,4.5,1876,626,51,"Rotana",2,"$$"
5982512,"Aska Lara Resort & Spa","Kemeragzi","Turkish Mediterranean Coast","Turkiye",36.858288,30.895227,12,16,4.5,7288,7420,78,"",0,"$$"
599290,"Xperience St. George Homestay","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.87535,34.305927,49,279,4.5,6034,1850,54,"",0,"$"
600103,"Jaz Makadi Star & Spa","Makadi Bay","Red Sea and Sinai","Egypt",26.9909,33.8987,1,37,5.0,2607,1441,97,"Jaz Hotel Group",0,"$$"
600132,"Titanic Deluxe Lara","Muratpasa","Turkish Mediterranean Coast","Turkiye",36.85679,30.86093,4,59,4.5,8165,8736,145,"Titanic Hotels",0,"$$$"
6002497,"Ivory Grand Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.114445,55.20147,379,982,4.5,436,441,33,"",0,"$$"
601289,"Hotel Sagrada Familia","Barcelona","Catalonia","Spain",41.405884,2.171628,332,553,4.0,1406,304,46,"",0,"$"
601293,"Moscow Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.259405,55.32304,627,982,3.0,218,171,88,"",0,"$$"
601350,"Travelodge Barcelona Fira","Barcelona","Catalonia","Spain",41.35261,2.133542,272,553,4.0,394,100,41,"Travelodge",1,"$"
602352,"Blue Beach Tower The Walk JBR","Dubai","Emirate of Dubai","United Arab Emirates",25.079836,55.136654,329,982,4.5,2942,1683,109,"",4,"$$$"
603046,"Ghazala Beach Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.912546,34.326286,130,279,4.0,1238,1159,34,"Red Sea Hotels",0,"$"
606469,"Ciutat de Sant Adria Hotel","Barcelona","Catalonia","Spain",41.429977,2.220304,398,553,3.5,246,83,52,"Independently Owned Property",0,"$"
607460,"Charmillion Sea Life Resort","Nabq Bay","Red Sea and Sinai","Egypt",27.99744,34.43379,23,41,4.5,2312,2852,65,"",0,"$"
607845,"Grand Excelsior Hotel Bur Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.25075,55.292408,319,982,4.5,1907,1101,61,"",2,"$$"
608390,"Hostal Mare Nostrum","Barcelona","Catalonia","Spain",41.380886,2.173203,29,366,4.0,675,407,26,"",1,"$"
608423,"Fortune Karama Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.242386,55.298004,584,982,3.0,201,95,44,"",0,"$"
610494,"Hotel Barcelona Catedral","Barcelona","Catalonia","Spain",41.384773,2.175052,94,553,4.5,2603,790,44,"",2,"$$"
613411,"Minamark Beach Resort","Hurghada","Red Sea and Sinai","Egypt",27.218132,33.840042,75,325,4.5,4418,3501,91,"",0,"$"
613711,"Petit Palace Boqueria Garden","Barcelona","Catalonia","Spain",41.381218,2.174103,177,553,4.0,2588,1091,46,"Petit Palace Hotels",2,"$$"
614392,"Sofitel Barcelona Skipper","Barcelona","Catalonia","Spain",41.385853,2.19502,34,553,4.5,3222,1802,112,"Accor Live Limitless (ALL)",1,"$$$$"
614395,"H10 Casanova","Barcelona","Catalonia","Spain",41.38402,2.160808,146,553,4.5,2218,1033,50,"H10 Hotels",1,"$$"
614923,"Arabian Park Dubai, An Edge by Rotana Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2217,55.32908,297,982,4.5,263,254,64,"Rotana",1,"$"
6163701,"Marriott Executive Apartments Al Jaddaf, Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.21164,55.31555,7,766,5.0,323,288,57,"Marriott Executive Apartments",1,"$$$"
618752,"Jaz Mirabel Resort","Nabq Bay","Red Sea and Sinai","Egypt",28.05803,34.43517,10,41,4.5,9944,9578,82,"Jaz Hotel Group",0,"$$"
619681,"Hotel Soho Barcelona","Barcelona","Catalonia","Spain",41.383396,2.159835,35,553,4.5,3147,1168,55,"",1,"$$"
6204834,"Catalonia Square","Barcelona","Catalonia","Spain",41.388557,2.171205,39,553,4.5,1298,809,60,"Catalonia",2,"$$$"
6206258,"Ramada Plaza By Wyndham Izmir","Izmir","Turkish Aegean Coast","Turkiye",38.42395,27.14539,33,218,4.0,207,128,41,"Ramada",0,"$$"
621598,"Savoy Park Hotel Apartments","Dubai","Emirate of Dubai","United Arab Emirates",25.253725,55.296055,336,982,4.5,619,211,36,"",2,"$$"
621735,"Hotel Blauet","Barcelona","Catalonia","Spain",41.430218,2.195011,439,553,3.5,48,3,18,"",0,"$"
623246,"Catalonia Ramblas","Barcelona","Catalonia","Spain",41.38537,2.166924,219,553,4.0,2211,760,65,"Catalonia",1,"$$"
623280,"Regency Plaza Aqua Park & Spa Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",28.05471,34.43562,104,279,4.0,4413,5255,64,"",0,"$"
623825,"Hotel DXB - Dubai International Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.2506,55.3578,10,766,4.5,10203,1254,58,"",2,"$$$$"
625760,"Majestic City Retreat Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.253744,55.293453,218,982,4.5,2387,1226,94,"",2,"$$"
627223,"Viva Sharm Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.871119,34.31389,93,279,4.0,1398,1437,59,"",1,"$"
629068,"Safestay Barcelona Passeig De Gracia","Barcelona","Catalonia","Spain",41.391106,2.165744,117,1202,4.0,1164,264,23,"",0,"$"
629175,"XVA Art Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.263966,55.29971,307,982,4.5,838,587,19,"",0,"$$"
630596,"Hyatt Regency Barcelona Tower","Barcelona","Catalonia","Spain",41.346046,2.108611,96,553,4.0,3272,1916,50,"Hesperia",2,"$$"
631950,"Falcon Hills Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.87002,34.31356,57,279,4.5,2750,2384,49,"",1,"$"
633226,"Baron Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.97193,34.420578,20,279,4.5,7979,7674,91,"",0,"$$"
634525,"My Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.427956,27.133718,79,218,3.5,81,13,43,"",0,"$"
636073,"Atlantica Mikri Poli Rhodes","Kolimbia","South Aegean","Dodecanese",36.259357,28.163334,7,33,4.5,1494,1864,58,"",2,"$$$"
6366413,"Residence Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42393,27.145414,27,194,3.5,15,2,16,"",0,"$"
638452,"Amphoras Beach","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.867832,34.3215,66,279,4.5,5442,6989,92,"",0,"$"
639129,"BCN Montjuic","Barcelona","Catalonia","Spain",41.369892,2.143777,222,553,4.0,533,213,58,"",1,"$$"
6400581,"Sant Jordi Hostels Rock Palace","Barcelona","Catalonia","Spain",41.390392,2.16078,28,1202,4.5,492,202,38,"",1,"$"
641512,"Landmark Hotel Baniyas","Dubai","Emirate of Dubai","United Arab Emirates",25.269129,55.30561,489,982,3.5,200,185,34,"",0,"$"
642623,"Vida Downtown Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.190891,55.274807,110,982,4.5,4988,2189,68,"Vida Hotels and Resorts",1,"$$$$"
643023,"Aegean Gate Hotel","Bodrum City","Turkish Aegean Coast","Turkiye",37.02666,27.445217,2,164,5.0,394,392,48,"",0,"$"
644534,"Manzil Downtown By Vida","Dubai","Emirate of Dubai","United Arab Emirates",25.191143,55.277622,189,982,4.5,4586,2208,80,"Vida Hotels and Resorts",2,"$$$$"
645665,"Dreams Vacation Resort Sharm El Sheikh","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.87528,34.317596,132,279,4.0,976,1167,34,"",0,"$"
6468635,"DoubleTree by Hilton Izmir - Alsancak","Izmir","Turkish Aegean Coast","Turkiye",38.427,27.14,25,218,4.0,882,496,40,"DoubleTree by Hilton",0,"$$"
647102,"Steigenberger ALDAU Beach Hotel","Hurghada","Red Sea and Sinai","Egypt",27.164083,33.824524,12,325,5.0,8736,10110,107,"Steigenberger Hotels and Resorts",0,"$$"
647437,"Rose Garden Hotel Apartments – Bur Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.2542,55.301113,338,982,4.5,358,156,33,"",1,"$$"
647469,"Melia Desert Palm member of Melia Collection","Dubai","Emirate of Dubai","United Arab Emirates",25.168133,55.44685,5,982,5.0,1629,931,148,"Melia Collection",0,"$$$$"
647963,"Royal Ascot Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.259113,55.291363,272,982,4.5,2628,694,71,"",2,"$$"
649070,"Fortune Deira Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.274492,55.315346,486,982,3.5,118,89,58,"",0,"$"
6510502,"Baron Palace Sahl Hasheesh","Sahl Hasheesh","Red Sea and Sinai","Egypt",27.02996,33.88269,4,11,5.0,6972,9221,157,"",0,"$$$$"
6514349,"Zeniva Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.42913,27.135834,29,218,4.0,176,62,50,"",0,"$$"
652971,"Amphoras Aqua","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.86785,34.316666,83,279,4.0,1216,1654,46,"",2,"$"
652998,"Number One Tower Suites","Dubai","Emirate of Dubai","United Arab Emirates",25.210443,55.273525,497,982,3.5,400,402,53,"",0,"$$"
653073,"Queen Sharm Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.860353,34.316093,101,279,4.0,2682,2907,69,"",1,"$$"
653074,"Sharm Reef Hotel","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.86312,34.31363,65,279,4.5,845,1192,64,"",2,"$"
653850,"Astoria Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.262304,55.292007,536,982,3.5,216,124,24,"",0,"$$"
655581,"Naama Bay Hotel & Resort","Sharm El Sheikh","Red Sea and Sinai","Egypt",27.907465,34.323853,54,279,4.5,4735,3708,72,"",0,"$$"
656624,"Raffles Dubai","Dubai","Emirate of Dubai","United Arab Emirates",25.22792,55.320347,26,982,5.0,6584,4725,166,"Raffles",4,"$$$$"
657191,"Ramee Royal Hotel","Dubai","Emirate of Dubai","United Arab Emirates",25.249144,55.312515,450,982,3.5,306,68,39,"",0,"$$"
657533,"Beyond Hotel","Izmir","Turkish Aegean Coast","Turkiye",38.429646,27.136253,28,218,4.0,199,58,45,"",0,"$$"
6581341,"Hyatt Place Dubai Al Rigga","Dubai","Emirate of Dubai","United Arab Emirates",25.26292,55.32767,191,982,4.5,4337,2009,113,"Hyatt Place",1,"$$$"
