"id","name","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities","brand","awards","price_level"
236190,"Hotel Acta Antibes","Catalonia","Spain",41.398434,2.177935,156,553,4.5,2176,348,"Internet,Free Internet,Wifi,Free Wifi,Wheelchair access,Non-smoking rooms,Dry Cleaning,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Housekeeping,Baggage Storage,Blackout Curtains,Catalan,24-Hour Check-in,English,Complimentary Toiletries,French,24-Hour Front Desk,Hair Dryer,Paid Private Parking On-site,24-Hour Security,Spanish,Taxi Service,Public Wifi,Parking,Bath / Shower,Bicycle Rental,Car Hire,Desk,First Aid Kit,Italian,Newspaper,Parking Garage,Portuguese,Private Bathrooms,Russian,Telephone,Vending Machine,Wake Up Service / Alarm Clock,Wardrobe / Closet","","Travelers Choice 2023","$$"
236194,"Hotel Catalonia Park Guell","Catalonia","Spain",41.414253,2.144828,358,553,3.5,1381,529,"Bar/Lounge,Internet,Free Internet,Free Wifi,Room service,Wheelchair access,Restaurant,Pets Allowed,Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Private Balcony,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Catalan,English,French,Hair Dryer,Spanish,Taxi Service,Public Wifi,Safe,Housekeeping,Baggage Storage,Bath / Shower,Breakfast in the Room,Desk,Complimentary Toiletries,24-Hour Front Desk,Ironing Service,Newspaper,Parking Garage,Paid Private Parking Nearby,Snack Bar,Solarium,Sun Terrace,Telephone,Wake Up Service / Alarm Clock","Catalonia","","$"
236198,"Hotel Continental Barcelona","Catalonia","Spain",41.385082,2.170642,243,553,4.0,1350,842,"Internet,Free Internet,Free Wifi,Room service,Wheelchair access,Bar/Lounge,Pets Allowed,Airport transportation,Wifi,Breakfast included,Non-smoking rooms,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Microwave,Refrigerator in room,Babysitting,Safe,Flatscreen TV,Breakfast Buffet,Private Balcony,Breakfast Available,Parking,Facilities for Disabled Guests,Baggage Storage,Bath / Shower,English,24-Hour Front Desk,Hair Dryer,Laptop Safe,24-Hour Security,Snack Bar,Telephone,Public Wifi,Non-smoking hotel,Catalan,Express Check-in / Check-out,French,German,Ironing Service,Italian,Russian,Soundproof Rooms,Spanish,Beach Access","","Travelers Choice 2023","$$"
23620265,"Juliet Alacati","Turkish Aegean Coast","Turkiye",38.28445,26.36905,41,218,5.0,12,11,"","","","$$"
23624061,"Rove City Walk","Emirate of Dubai","United Arab Emirates",25.208,55.26439,84,982,5.0,882,497,"Pool,Shuttle Bus Service,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Free Wifi,Dry Cleaning,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Self-Serve Laundry,Accessible rooms,Refrigerator in room,Non-smoking hotel,Safe,Breakfast Buffet,Outdoor pool,Breakfast Available,Housekeeping,Kids Stay Free,Electric vehicle charging station,Arabic,Baggage Storage,Bath / Shower,Bottled Water,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Desk,Doorperson,English,Complimentary Instant Cofffee,24-Hour Front Desk,Hindi,Interconnected room(s) available,Ironing Service,Kids' Meals,Outdoor Furniture,Pool / Beach Towels,Pool with View,24-Hour Security,Secured Parking,Special Diet Menus,Sun Umbrellas,Taxi Service,Internet,Free Internet,Wifi,Flatscreen TV,Parking,Clothes Rack,Currency Exchange,Filipino,Laptop Safe,Outdoor Dining Area,Private Bathrooms,Russian,Saltwater Pool,Soundproof Rooms,Sun Deck,Sun Loungers / Beach Chairs,Swimming Pool Toys,Walk-in Shower","Rove Hotels","Travelers Choice 2023","$$"
23630662,"Rove Expo 2020 Hotel","Emirate of Dubai","United Arab Emirates",24.960905,55.150986,114,982,5.0,996,673,"Pool,Shuttle Bus Service,Suites,Room service,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Self-Serve Laundry,Accessible rooms,Refrigerator in room,Non-smoking hotel,Safe,Rooftop Pool,Rooftop Terrace,Breakfast Buffet,Private Balcony,Infinity Pool,Outdoor pool,Breakfast Available,Housekeeping,Arabic,Baggage Storage,Bath / Shower,Bicycle Rental,Blackout Curtains,Board Games / Puzzles,Bottled Water,Clothes Dryer,Coffee Shop,Complimentary Tea,Desk,English,Filipino,Complimentary Instant Cofffee,Complimentary Toiletries,French,24-Hour Front Desk,Game Room,German,Hair Dryer,Hindi,Interconnected room(s) available,Iron,Ironing Service,Italian,Kids' Meals,Picnic Area,Pool / Beach Towels,Pool with View,Russian,Seating Area,24-Hour Security,Secured Parking,Soundproof Rooms,Spanish,Special Diet Menus,Sun Loungers / Beach Chairs,Sun Umbrellas,Telephone,Internet,Free Internet,Wifi,Public Wifi,Family Rooms,Flatscreen TV,Kids pool,Cable / Satellite TV,Clothes Rack,Electric Kettle,First Aid Kit,Happy Hour,Highchairs Available,Landmark View,Laptop Safe,Outdoor Dining Area,Private Bathrooms,Saltwater Pool,Separate Living Room,Shallow End,Sinhala,Sofa,Sofa Bed,Sun Deck,Urdu,Valet Parking,Vending Machine,Video Game Console,Walk-in Shower","Rove Hotels","Travelers Choice 2023","$$"
23631662,"The First Collection at Jumeirah Village Circle","Emirate of Dubai","United Arab Emirates",25.05443,55.20534,9,982,5.0,2181,1284,"Pool,Kids Activities,Shuttle Bus Service,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Pets Allowed,Spa,Airport transportation,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Accessible rooms,Babysitting,Safe,Heated pool,Breakfast Buffet,Poolside Bar,Outdoor pool,Breakfast Available,Housekeeping,Kids Stay Free,Afrikaans,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Breakfast in the Room,Car Hire,24-Hour Check-in,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Doorperson,English,Filipino,Free Public Parking Nearby,Complimentary Instant Cofffee,Complimentary Toiletries,French,24-Hour Front Desk,Hair Dryer,Hindi,Iron,Ironing Service,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Pool / Beach Towels,Pool with View,Russian,Seating Area,24-Hour Security,Special Diet Menus,Street Parking,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Free Internet,Wifi,Public Wifi,Paid Wifi,Multilingual Staff,Smoking rooms available,Kids pool,Facilities for Disabled Guests,Bidet,Cable / Satellite TV,Clothes Rack,Dining Area,First Aid Kit,Complimentary Welcome Drink,Happy Hour,Outdoor Dining Area,Private Bathrooms,Shallow End,Sofa,Sun Deck,Swimming Pool Toys,Urdu,Valet Parking,VIP Room Facilities,Walk-in Shower,Wardrobe / Closet","","Travelers Choice Best of the Best 2022","$$"
23641786,"Resivation","Emirate of Dubai","United Arab Emirates",25.022358,55.156624,19,766,5.0,82,48,"Free Wifi,Interconnected room(s) available,Internet,Shuttle Bus Service,Room service,Free Internet,Free parking,Wheelchair access,Wifi,Public Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Air conditioning,Self-Serve Laundry,Microwave,Flatscreen TV,Breakfast Buffet,Private Balcony,Breakfast Available,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Arabic,Bath / Shower,Bidet,Billiards,Board Games / Puzzles,Bottled Water,Cable / Satellite TV,Express Check-in / Check-out,Clothes Rack,Convenience Store,Darts,Desk,Dining Area,Electric Kettle,Extra Long Beds,Complimentary Toiletries,Free Wifi in the Business Center,Free Wired Internet in the Business Center,Game Room,Hair Dryer,Iron,Landmark View,Laptop Safe,Nepali,Newspaper,Outdoor Furniture,Parking Garage,Private Bathrooms,Seating Area,Secured Parking,Shared Lounge / TV Area,Shoeshine,Sinhala,Sofa,Sofa Bed,Street Parking,Tile / Marble Floor,Urdu,Video Game Console,Walk-in Shower,Wardrobe / Closet,Washing Machine,Photo Copier / Fax In Business Center","","Travelers Choice 2023","$$"
23650180,"Marriott Resort Palm Jumeirah","Emirate of Dubai","United Arab Emirates",25.106962,55.145744,82,982,5.0,1434,2483,"Pool,Kids Activities,Beachfront,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Free Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Accessible rooms,Refrigerator in room,Minibar,Safe,Swimup Bar,Heated pool,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Outdoor pool,Private Beaches,Breakfast Available,Housekeeping,Kids Club,Kids Stay Free,Sauna,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Bicycles Available,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Doorperson,English,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Gift Shop,Hair Dryer,Indonesian,Indoor Play Area for Children,Interconnected room(s) available,Iron,Ironing Service,Italian,Japanese,Kids' Meals,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Korean,Beach Access,Internet,Free Internet,Public Wifi,Family Rooms,Conference Facilities,Flatscreen TV,Kids pool,Parking,Facilities for Disabled Guests,Aerobics,Afrikaans,Azerbaijani,Bidet,Board Games / Puzzles,Body Wrap,Books, DVDs, Music for Children,Bowling Off-site,Canoeing Off-site,Express Check-in / Check-out,Children's Television Networks,Children's Playground,Chinese,Clothes Rack,Couples Massage,Czech,Danish,Dining Area,Dutch,Electric Kettle,Evening Entertainment,Executive Lounge Access,First Aid Kit,Foot Bath,Foot Massage,Complimentary Welcome Drink,Free Wifi in the Business Center,Free Wired Internet in the Business Center,French,Full Body Massage,Georgian,German,Hammam,Hand Massage,Happy Hour,Head Massage,Highchairs Available,Landmark View,Light Therapy,Malay,Massage,Massage Chair,Neck Massage,Nepali,Newspaper,Nightclub / DJ,Outdoor Dining Area,Outdoor Furniture,Parking Garage,Pedicure,Personal Trainer,Pool / Beach Towels,Pool View,Pool with View,Private Bathrooms,Private Check-in / Check-out,Paid Public Parking Nearby,Raquetball Off-site,Romanian,Russian,Salon,Seating Area,24-Hour Security,Secured Parking,Separate Dining Area,Separate Living Room,Shoeshine,Shops,Slovak,Snack Bar,Sofa,Sofa Bed,Soundproof Rooms,Spanish,Special Diet Menus,Squash Off-site,Steam Room,Sun Deck,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Swahili,Taxi Service,Telephone,Tennis Court Off-site,Thai,Tile / Marble Floor,Turkish,Ukrainian,Umbrella,Urdu,Valet Parking,Vietnamese,VIP Room Facilities,Wake Up Service / Alarm Clock,Walk-in Shower,Wardrobe / Closet,Water Park Off-site,Water Sport Equipment Rentals,Wine / Champagne,Photo Copier / Fax In Business Center,Xhosa,Yoga Classes,Zulu","Marriott","Travelers Choice 2023","$$$$"
23652785,"Days Hotel By Wyndham Dubai Deira","Emirate of Dubai","United Arab Emirates",25.276102,55.300926,195,982,4.5,370,239,"Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Safe,Rooftop Bar,Breakfast Buffet,Breakfast Available,Housekeeping,Blackout Curtains,Breakfast in the Room,Coffee Shop,Desk,English,24-Hour Front Desk,Hair Dryer,Hindi,Ironing Service,Seating Area,24-Hour Security,Snack Bar,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Wine / Champagne,Internet,Free Internet,Wifi,Business center,Flatscreen TV,Parking,Bath / Shower,Bidet,Cable / Satellite TV,Car Hire,Currency Exchange,Electric Kettle,Filipino,Complimentary Toiletries,Free Wifi in the Business Center,French,Happy Hour,Outdoor Dining Area,Sofa,Urdu,Valet Parking,Walk-in Shower,Wardrobe / Closet,Photo Copier / Fax In Business Center","","Travelers Choice 2023","$$"
23654742,"The Dubai EDITION","Emirate of Dubai","United Arab Emirates",25.192352,55.28454,196,982,4.5,353,370,"Pool,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Safe,Rooftop Terrace,Poolside Bar,Private Balcony,Outdoor pool,Breakfast Available,Housekeeping,Kids Stay Free,Additional Bathroom,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Coffee / Tea Maker,Currency Exchange,Doorperson,English,Complimentary Instant Cofffee,Pool / Beach Towels,Family Rooms,Minibar,Conference Facilities,Babysitting,Flatscreen TV,Parking,Facilities for Disabled Guests,Allergy-free Room,Bidet,Body Wrap,Cable / Satellite TV,Express Check-in / Check-out,Clothes Rack,Couples Massage,Desk,Electric Kettle,Facial Treatments,First Aid Kit,Fitness / Spa Locker Rooms,Foot Massage,Complimentary Toiletries,French,24-Hour Front Desk,Full Body Massage,German,Hair Dryer,Hand Massage,Head Massage,Highchairs Available,Indoor Play Area for Children,Interconnected room(s) available,Iron,Ironing Service,Italian,Kids' Meals,Landmark View,Light Therapy,Manicure,Massage,Neck Massage,Outdoor Dining Area,Outdoor Furniture,Pedicure,Pool View,Pool with View,Portuguese,Private Bathrooms,Private Check-in / Check-out,Radio,Russian,Salon,Seating Area,Secured Parking,Serbian,Shallow End,Sofa Bed,Sun Deck,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Taxi Service,Telephone,Tile / Marble Floor,Ukrainian,Urdu,Valet Parking,Wake Up Service / Alarm Clock,Walk-in Shower,Wardrobe / Closet,Waxing Services,Wine / Champagne","Marriott","Travelers Choice 2023","$$$$"
23660409,"Sharm Dreams Vacation Club-Aqua Park","Red Sea and Sinai","Egypt",27.917915,34.32528,37,41,3.5,17,18,"","","","$"
23687218,"La Quinta by Wyndham Dubai Jumeirah","Emirate of Dubai","United Arab Emirates",25.26309,55.33682,247,982,4.5,214,67,"Pool,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Airport transportation,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Minibar,Safe,Breakfast Buffet,Arabic,Car Hire,Complimentary Instant Cofffee,24-Hour Front Desk,24-Hour Security","La Quinta Inn & Suites","","$$"
23691627,"Hyatt Centric Jumeirah","Emirate of Dubai","United Arab Emirates",25.23457,55.26049,342,982,4.5,300,400,"Pool,Suites,Room service,Free parking,Restaurant,Bar/Lounge,Spa,Free Wifi,Dry Cleaning,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Air conditioning,Private Balcony,Internet,Beachfront,Free Internet,Wheelchair access,Wifi,Public Wifi,Business center,Minibar,Safe,Heated pool,Flatscreen TV,Rooftop Terrace,Poolside Bar,Butler Service,Outdoor pool,Breakfast Available,Parking,Housekeeping,Electric vehicle charging station,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Cable / Satellite TV,24-Hour Check-in,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Dining Area,Doorperson,Electric Kettle,Evening Entertainment,First Aid Kit,Fitness / Spa Locker Rooms,Free Public Parking Nearby,Complimentary Instant Cofffee,Complimentary Toiletries,Free Wifi in the Business Center,Free Wired Internet in the Business Center,24-Hour Front Desk,Gift Shop,Hair Dryer,Interconnected room(s) available,Iron,Outdoor Dining Area,Pool / Beach Towels,Pool View,Pool with View,Seating Area,24-Hour Security,Secured Parking,Sun Loungers / Beach Chairs,Sun Umbrellas,Telephone,Umbrella,Valet Parking,Wake Up Service / Alarm Clock,Wardrobe / Closet,Wine / Champagne,Beach Access","Hyatt Centric","Travelers Choice 2023","$$$"
23700469,"Mithras Hotel","Turkish Aegean Coast","Turkiye",38.439823,27.14515,58,218,4.5,12,3,"","","","$"
23706906,"25hours Hotel Dubai One Central","Emirate of Dubai","United Arab Emirates",25.21942,55.2844,291,982,4.5,584,944,"Pool,Suites,Room service,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Free Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Minibar,Safe,Rooftop Bar,Rooftop Pool,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Outdoor pool,Housekeeping,Sauna,Allergy-free Room,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,24-Hour Check-in,Coffee Shop,Complimentary Tea,Desk,Doorperson,English,Evening Entertainment,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Game Room,Gift Shop,Hair Dryer,Interconnected room(s) available,Ironing Service,Newspaper,Nightclub / DJ,Outdoor Furniture,Pool / Beach Towels,Pool with View,Salon,24-Hour Security,Special Diet Menus,Sun Umbrellas,Telephone,Free Internet,Free parking,Wifi,Family Rooms,Conference Facilities,Swimup Bar,Flatscreen TV,Bicycle Rental,Bidet,Bicycles Available,Board Games / Puzzles,Breakfast in the Room,Cable / Satellite TV,Car Hire,Express Check-in / Check-out,Children's Television Networks,Clothes Rack,Couples Massage,Currency Exchange,Facial Treatments,Filipino,First Aid Kit,Fitness Classes,Foot Bath,Foot Massage,French,Full Body Massage,German,Hand Massage,Happy Hour,Head Massage,Highchairs Available,Hindi,Indonesian,Infirmary,Iron,Italian,Kids' Meals,Laptop Safe,Makeup Services,Neck Massage,Outdoor Dining Area,Portuguese,Private Bathrooms,Private Check-in / Check-out,Russian,Seating Area,Sinhala,Sofa,Sofa Bed,Spanish,Steam Room,Sun Deck,Sun Terrace,Taxi Service,Tile / Marble Floor,Umbrella,Wake Up Service / Alarm Clock,Walk-in Shower,Wardrobe / Closet,Whirlpool Bathtub,Wine / Champagne,Yoga Classes","25hours Hotels","Travelers Choice 2023","$$$"
237157,"Hotel Gaudi","Catalonia","Spain",41.37899,2.174006,242,553,4.0,1923,1035,"Free Internet,Free Wifi,Internet,Room service,Wheelchair access,Restaurant,Bar/Lounge,Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Safe,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Private Balcony,Breakfast Available,Facilities for Disabled Guests,Housekeeping,Baggage Storage,Bath / Shower,Blackout Curtains,24-Hour Check-in,Desk,English,French,24-Hour Front Desk,Hair Dryer,24-Hour Security,Spanish,Telephone,Public Wifi,Non-smoking hotel,Catalan,Coffee Shop,German,Italian,Parking Garage,Portuguese,Beach Access","","Travelers Choice 2022","$$"
237158,"Hotel Cuatro Naciones","Catalonia","Spain",41.379215,2.175144,168,553,4.0,1339,329,"Internet,Free Internet,Wifi,Free Wifi,Breakfast included,Non-smoking rooms,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Refrigerator in room,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Private Balcony,Housekeeping,Baggage Storage,Bath / Shower,Blackout Curtains,Catalan,24-Hour Check-in,Clothes Rack,Desk,English,Complimentary Toiletries,French,24-Hour Front Desk,Hair Dryer,Italian,Spanish,Telephone,Vending Machine,Cable / Satellite TV,Highchairs Available,Laptop Safe,Private Bathrooms,Paid Private Parking Nearby,Paid Public Parking Nearby,Radio,Wake Up Service / Alarm Clock,Wardrobe / Closet,Beach Access","","Travelers Choice 2023,Travelers Choice 2022","$$"
